member_id,publication_year,publication_count,publications_with_keywords
mem_e3c0beb5a0,1973,1,0
mem_e3c0beb5a0,1976,1,1
mem_e3c0beb5a0,1978,2,1
mem_e3c0beb5a0,1979,2,1
mem_e3c0beb5a0,1981,2,2
mem_e3c0beb5a0,1983,1,1
mem_e3c0beb5a0,1984,1,1
mem_e3c0beb5a0,1985,1,1
mem_e3c0beb5a0,1986,1,1
mem_e3c0beb5a0,1987,3,2
mem_e3c0beb5a0,1989,2,0
mem_e3c0beb5a0,1990,2,1
mem_e3c0beb5a0,1991,2,2
mem_e3c0beb5a0,1993,2,2
mem_e3c0beb5a0,1995,1,1
mem_e3c0beb5a0,1996,2,2
mem_e3c0beb5a0,1998,1,0
mem_e3c0beb5a0,2000,1,0
mem_e3c0beb5a0,2001,1,1
mem_e3c0beb5a0,2002,1,0
mem_e3c0beb5a0,2003,1,0
mem_e48b8f0a4b,2001,2,1
mem_e48b8f0a4b,2003,1,0
mem_e48b8f0a4b,2004,4,3
mem_e48b8f0a4b,2005,4,2
mem_e48b8f0a4b,2006,4,1
mem_e48b8f0a4b,2007,1,0
mem_e48b8f0a4b,2009,3,3
mem_e48b8f0a4b,2010,2,1
mem_e48b8f0a4b,2011,1,0
mem_e48b8f0a4b,2012,3,2
mem_e48b8f0a4b,2013,5,4
mem_e48b8f0a4b,2014,2,1
mem_e48b8f0a4b,2015,8,5
mem_e48b8f0a4b,2016,6,4
mem_e48b8f0a4b,2017,7,4
mem_e48b8f0a4b,2018,7,3
mem_e48b8f0a4b,2019,12,8
mem_e48b8f0a4b,2020,19,13
mem_e48b8f0a4b,2021,16,11
mem_e48b8f0a4b,2022,18,15
mem_e48b8f0a4b,2023,17,14
mem_e48b8f0a4b,2024,20,15
mem_e48b8f0a4b,2025,18,11
mem_e48b8f0a4b,2026,22,21
mem_e4ccd8bf83,1973,1,0
mem_e4ccd8bf83,1974,1,0
mem_e4ccd8bf83,1975,1,0
mem_e4ccd8bf83,1976,5,0
mem_e4ccd8bf83,1977,3,1
mem_e4ccd8bf83,1978,3,0
mem_e4ccd8bf83,1979,4,0
mem_e4ccd8bf83,1980,5,1
mem_e4ccd8bf83,1981,6,3
mem_e4ccd8bf83,1982,11,2
mem_e4ccd8bf83,1983,3,2
mem_e4ccd8bf83,1984,5,2
mem_e4ccd8bf83,1985,13,12
mem_e4ccd8bf83,1986,7,5
mem_e4ccd8bf83,1987,7,2
mem_e4ccd8bf83,1988,10,7
mem_e4ccd8bf83,1989,7,5
mem_e4ccd8bf83,1990,7,5
mem_e4ccd8bf83,1991,6,3
mem_e4ccd8bf83,1992,6,4
mem_e4ccd8bf83,1993,10,8
mem_e4ccd8bf83,1994,10,7
mem_e4ccd8bf83,1995,11,8
mem_e4ccd8bf83,1996,6,3
mem_e4ccd8bf83,1997,7,5
mem_e4ccd8bf83,1998,5,2
mem_e4ccd8bf83,1999,7,3
mem_e4ccd8bf83,2000,6,4
mem_e4ccd8bf83,2001,5,2
mem_e4ccd8bf83,2002,3,2
mem_e4ccd8bf83,2003,10,3
mem_e4ccd8bf83,2004,6,4
mem_e4ccd8bf83,2005,10,6
mem_e4ccd8bf83,2006,10,6
mem_e4ccd8bf83,2007,7,6
mem_e4ccd8bf83,2008,11,7
mem_e4ccd8bf83,2009,9,6
mem_e4ccd8bf83,2010,10,4
mem_e4ccd8bf83,2011,4,2
mem_e4ccd8bf83,2012,7,7
mem_e4ccd8bf83,2013,8,5
mem_e4ccd8bf83,2015,6,6
mem_e4ccd8bf83,2016,3,3
mem_e4ccd8bf83,2017,4,4
mem_e4ccd8bf83,2018,4,4
mem_e4ccd8bf83,2019,7,4
mem_e4ccd8bf83,2020,5,5
mem_e4ccd8bf83,2021,8,6
mem_e4ccd8bf83,2022,3,3
mem_e4ccd8bf83,2023,1,1
mem_e4ccd8bf83,2024,5,5
mem_e4ccd8bf83,2026,1,0
mem_e5d438a73d,1974,1,0
mem_e5d438a73d,1976,2,0
mem_e5d438a73d,1977,2,0
mem_e5d438a73d,1978,1,0
mem_e5d438a73d,1980,1,0
mem_e5d438a73d,1981,2,0
mem_e5d438a73d,1983,2,0
mem_e5d438a73d,1984,3,0
mem_e5d438a73d,1985,1,0
mem_e5d438a73d,1986,3,0
mem_e5d438a73d,1988,1,0
mem_e5d438a73d,1990,1,0
mem_e5d438a73d,1991,1,1
mem_e5d438a73d,1992,3,0
mem_e5d438a73d,1993,4,0
mem_e5d438a73d,1994,9,3
mem_e5d438a73d,1995,3,1
mem_e5d438a73d,1996,3,1
mem_e5d438a73d,1997,2,0
mem_e5d438a73d,1998,4,3
mem_e5d438a73d,1999,3,1
mem_e5d438a73d,2000,2,1
mem_e5d438a73d,2001,7,2
mem_e5d438a73d,2002,2,2
mem_e5d438a73d,2003,3,1
mem_e5d438a73d,2004,2,2
mem_e5d438a73d,2005,4,2
mem_e5d438a73d,2006,2,1
mem_e5d438a73d,2007,5,3
mem_e5d438a73d,2008,4,2
mem_e5d438a73d,2009,5,3
mem_e5d438a73d,2010,2,1
mem_e5d438a73d,2011,4,0
mem_e5d438a73d,2012,3,2
mem_e5d438a73d,2014,3,2
mem_e5d438a73d,2016,1,0
mem_e5d438a73d,2017,1,1
mem_e5d438a73d,2019,5,2
mem_e5fb693498,1990,1,1
mem_e5fb693498,1992,5,3
mem_e5fb693498,1993,5,2
mem_e5fb693498,1994,10,7
mem_e5fb693498,1995,4,2
mem_e5fb693498,1996,3,1
mem_e5fb693498,1997,1,1
mem_e5fb693498,1999,2,0
mem_e5fb693498,2000,2,2
mem_e5fb693498,2001,1,0
mem_e5fb693498,2002,1,1
mem_e5fb693498,2003,2,1
mem_e5fb693498,2004,2,0
mem_e5fb693498,2005,2,0
mem_e5fb693498,2006,2,0
mem_e5fb693498,2007,3,1
mem_e5fb693498,2008,5,1
mem_e5fb693498,2009,7,3
mem_e5fb693498,2010,5,4
mem_e5fb693498,2011,3,3
mem_e5fb693498,2012,2,2
mem_e5fb693498,2013,4,1
mem_e5fb693498,2014,7,2
mem_e5fb693498,2015,3,2
mem_e5fb693498,2016,2,1
mem_e5fb693498,2017,5,0
mem_e5fb693498,2018,4,2
mem_e5fb693498,2019,4,3
mem_e5fb693498,2020,12,5
mem_e5fb693498,2021,4,2
mem_e5fb693498,2022,6,5
mem_e5fb693498,2023,13,10
mem_e5fb693498,2024,2,1
mem_e5fb693498,2025,7,6
mem_e5fb693498,2026,4,1
mem_e7440b475b,2003,1,0
mem_e7440b475b,2004,1,1
mem_e7440b475b,2010,1,0
mem_e7440b475b,2012,2,1
mem_e7440b475b,2016,1,1
mem_e7c4e90dd1,2002,4,2
mem_e7c4e90dd1,2004,1,0
mem_e7c4e90dd1,2005,3,2
mem_e7c4e90dd1,2006,3,1
mem_e7c4e90dd1,2007,3,0
mem_e7c4e90dd1,2008,1,0
mem_e7c4e90dd1,2009,2,1
mem_e7c4e90dd1,2010,3,3
mem_e7c4e90dd1,2011,8,5
mem_e7c4e90dd1,2012,7,6
mem_e7c4e90dd1,2013,11,4
mem_e7c4e90dd1,2014,10,7
mem_e7c4e90dd1,2015,7,3
mem_e7c4e90dd1,2016,11,7
mem_e7c4e90dd1,2017,12,9
mem_e7c4e90dd1,2018,16,8
mem_e7c4e90dd1,2019,8,6
mem_e7c4e90dd1,2020,11,8
mem_e7c4e90dd1,2021,16,8
mem_e7c4e90dd1,2022,18,12
mem_e7c4e90dd1,2023,10,10
mem_e7c4e90dd1,2024,15,13
mem_e7c4e90dd1,2025,23,18
mem_e7c4e90dd1,2026,11,9
mem_e7de00f126,2020,1,0
mem_e92a3a57cf,1999,1,1
mem_e92a3a57cf,2000,1,1
mem_e92a3a57cf,2001,2,0
mem_e92a3a57cf,2002,6,4
mem_e92a3a57cf,2003,6,5
mem_e92a3a57cf,2004,3,1
mem_e92a3a57cf,2005,1,0
mem_e92a3a57cf,2007,1,1
mem_e92a3a57cf,2008,5,2
mem_e92a3a57cf,2010,2,2
mem_e92a3a57cf,2011,2,1
mem_e92a3a57cf,2012,1,0
mem_e92a3a57cf,2013,4,2
mem_e92a3a57cf,2014,6,3
mem_e92a3a57cf,2015,6,3
mem_e92a3a57cf,2016,4,2
mem_e92a3a57cf,2018,3,3
mem_e92a3a57cf,2019,2,1
mem_e92a3a57cf,2020,3,3
mem_e92a3a57cf,2021,1,1
mem_e92a3a57cf,2022,1,0
mem_e92a3a57cf,2023,2,1
mem_e92a3a57cf,2024,2,1
mem_e92a3a57cf,2025,2,2
mem_e92a3a57cf,2026,1,1
mem_e99045f0a4,2002,4,0
mem_e99045f0a4,2003,1,0
mem_e99045f0a4,2004,2,0
mem_e99045f0a4,2005,2,0
mem_e99045f0a4,2006,1,1
mem_e99045f0a4,2007,4,1
mem_e99045f0a4,2008,3,0
mem_e99045f0a4,2009,2,0
mem_e99045f0a4,2010,3,0
mem_e99045f0a4,2011,7,2
mem_e99045f0a4,2012,2,0
mem_e99045f0a4,2013,2,1
mem_e99045f0a4,2014,1,0
mem_e99045f0a4,2015,3,1
mem_e99045f0a4,2016,4,1
mem_e99045f0a4,2017,1,0
mem_e99045f0a4,2018,4,0
mem_e99045f0a4,2019,2,0
mem_e99045f0a4,2020,2,0
mem_e99045f0a4,2021,2,1
mem_e99045f0a4,2022,2,1
mem_e99045f0a4,2023,2,1
mem_e99045f0a4,2024,3,1
mem_eba13da887,2014,2,2
mem_eba13da887,2015,2,2
mem_eba13da887,2016,3,3
mem_eba13da887,2017,8,3
mem_eba13da887,2018,5,3
mem_eba13da887,2019,3,3
mem_eba13da887,2020,6,4
mem_eba13da887,2021,8,7
mem_eba13da887,2022,5,4
mem_eba13da887,2023,10,5
mem_eba13da887,2024,14,11
mem_eba13da887,2025,8,8
mem_eba13da887,2026,12,8
mem_ecc4765dd3,2008,1,1
mem_ecc4765dd3,2009,1,1
mem_ecc4765dd3,2010,1,1
mem_ecc4765dd3,2012,1,1
mem_ecc4765dd3,2013,1,1
mem_ecc4765dd3,2014,2,2
mem_ecc4765dd3,2015,2,2
mem_ecc4765dd3,2016,2,2
mem_ecc4765dd3,2017,1,0
mem_ecc4765dd3,2018,1,1
mem_ecc4765dd3,2019,4,4
mem_ecc4765dd3,2020,6,4
mem_ecc4765dd3,2021,4,3
mem_ecc4765dd3,2022,1,1
mem_ecc4765dd3,2025,1,1
mem_ecc4765dd3,2026,1,1
mem_ee6b1c7368,1987,1,0
mem_ee6b1c7368,1988,1,0
mem_ee6b1c7368,1991,2,1
mem_ee6b1c7368,1992,1,0
mem_ee6b1c7368,1993,1,0
mem_ee6b1c7368,1994,1,0
mem_ee6b1c7368,1995,1,0
mem_ee6b1c7368,1997,2,0
mem_ee6b1c7368,1998,3,1
mem_ee6b1c7368,1999,1,0
mem_ee6b1c7368,2000,4,2
mem_ee6b1c7368,2001,5,2
mem_ee6b1c7368,2002,3,3
mem_ee6b1c7368,2003,2,1
mem_ee6b1c7368,2004,2,2
mem_ee6b1c7368,2005,3,2
mem_ee6b1c7368,2006,3,3
mem_ee6b1c7368,2007,3,3
mem_ee6b1c7368,2008,5,4
mem_ee6b1c7368,2009,2,2
mem_ee6b1c7368,2010,2,2
mem_ee6b1c7368,2011,2,0
mem_ee6b1c7368,2012,4,3
mem_ee6b1c7368,2013,9,5
mem_ee6b1c7368,2014,10,9
mem_ee6b1c7368,2015,10,7
mem_ee6b1c7368,2016,15,11
mem_ee6b1c7368,2017,15,11
mem_ee6b1c7368,2018,14,11
mem_ee6b1c7368,2019,17,17
mem_ee6b1c7368,2020,19,15
mem_ee6b1c7368,2021,21,14
mem_ee6b1c7368,2022,19,16
mem_ee6b1c7368,2023,23,19
mem_ee6b1c7368,2024,19,16
mem_ee6b1c7368,2025,19,17
mem_ee6b1c7368,2026,8,7
mem_f082dc6264,2013,1,1
mem_f082dc6264,2014,1,0
mem_f082dc6264,2015,2,1
mem_f082dc6264,2016,6,3
mem_f082dc6264,2017,1,0
mem_f082dc6264,2018,7,6
mem_f082dc6264,2019,3,0
mem_f082dc6264,2020,4,2
mem_f082dc6264,2021,5,5
mem_f082dc6264,2022,3,2
mem_f082dc6264,2023,7,4
mem_f082dc6264,2024,5,5
mem_f082dc6264,2025,5,5
mem_f082dc6264,2026,2,1
mem_f2a4c01421,1983,2,0
mem_f2a4c01421,1984,1,0
mem_f2a4c01421,1986,1,0
mem_f2a4c01421,1987,4,1
mem_f2a4c01421,1988,1,0
mem_f2a4c01421,1989,4,1
mem_f2a4c01421,1990,2,0
mem_f2a4c01421,1992,5,4
mem_f2a4c01421,1993,3,0
mem_f2a4c01421,1994,1,0
mem_f2a4c01421,1995,3,3
mem_f2a4c01421,1996,2,1
mem_f2a4c01421,1998,2,0
mem_f2a4c01421,1999,2,2
mem_f2a4c01421,2000,3,1
mem_f2a4c01421,2001,6,2
mem_f2a4c01421,2002,1,1
mem_f2a4c01421,2003,6,4
mem_f2a4c01421,2004,2,1
mem_f2a4c01421,2005,3,2
mem_f2a4c01421,2006,3,2
mem_f2a4c01421,2007,9,6
mem_f2a4c01421,2008,6,4
mem_f2a4c01421,2009,12,8
mem_f2a4c01421,2010,4,4
mem_f2a4c01421,2011,6,4
mem_f2a4c01421,2012,4,2
mem_f2a4c01421,2013,6,5
mem_f2a4c01421,2014,8,7
mem_f2a4c01421,2015,8,5
mem_f2a4c01421,2016,9,7
mem_f2a4c01421,2017,5,4
mem_f2a4c01421,2018,3,3
mem_f2a4c01421,2019,4,4
mem_f2a4c01421,2020,9,5
mem_f2a4c01421,2021,12,7
mem_f2a4c01421,2022,14,7
mem_f2a4c01421,2023,12,6
mem_f2a4c01421,2024,4,3
mem_f2a4c01421,2025,9,3
mem_f2a4c01421,2026,4,3
mem_f4ed9da557,2008,1,1
mem_f4ed9da557,2009,3,2
mem_f4ed9da557,2010,2,2
mem_f4ed9da557,2011,3,3
mem_f4ed9da557,2012,1,1
mem_f4ed9da557,2013,3,2
mem_f4ed9da557,2014,1,0
mem_f4ed9da557,2015,4,3
mem_f4ed9da557,2016,1,0
mem_f4ed9da557,2017,1,1
mem_f4ed9da557,2018,1,1
mem_f4ed9da557,2019,3,3
mem_f4ed9da557,2020,1,1
mem_f4ed9da557,2021,5,5
mem_f4ed9da557,2022,1,1
mem_f4ed9da557,2023,5,5
mem_f4ed9da557,2024,2,2
mem_f4ed9da557,2025,2,1
mem_f4ed9da557,2026,1,1
mem_f68a60fd9c,2000,1,0
mem_f68a60fd9c,2001,1,1
mem_f68a60fd9c,2004,4,0
mem_f68a60fd9c,2005,1,1
mem_f68a60fd9c,2006,5,1
mem_f68a60fd9c,2007,4,2
mem_f68a60fd9c,2008,5,2
mem_f68a60fd9c,2009,3,2
mem_f68a60fd9c,2010,4,1
mem_f68a60fd9c,2011,5,3
mem_f68a60fd9c,2012,3,3
mem_f68a60fd9c,2013,3,2
mem_f68a60fd9c,2014,6,4
mem_f68a60fd9c,2015,3,1
mem_f68a60fd9c,2016,4,2
mem_f68a60fd9c,2017,5,2
mem_f68a60fd9c,2018,1,0
mem_f68a60fd9c,2019,4,2
mem_f68a60fd9c,2020,7,6
mem_f68a60fd9c,2021,5,4
mem_f68a60fd9c,2022,5,3
mem_f68a60fd9c,2023,1,1
mem_f68a60fd9c,2024,6,4
mem_f68a60fd9c,2025,6,5
mem_f68a60fd9c,2026,5,3
mem_f736a5948e,1989,1,0
mem_f736a5948e,1991,3,0
mem_f736a5948e,1992,3,1
mem_f736a5948e,1993,3,1
mem_f736a5948e,1994,2,1
mem_f736a5948e,1995,4,2
mem_f736a5948e,1996,3,1
mem_f736a5948e,1997,4,1
mem_f736a5948e,1998,2,1
mem_f736a5948e,1999,1,1
mem_f736a5948e,2000,1,1
mem_f736a5948e,2001,3,2
mem_f736a5948e,2002,2,2
mem_f736a5948e,2003,7,3
mem_f736a5948e,2004,4,1
mem_f736a5948e,2005,6,2
mem_f736a5948e,2006,4,2
mem_f736a5948e,2007,16,9
mem_f736a5948e,2008,9,7
mem_f736a5948e,2009,11,8
mem_f736a5948e,2010,5,3
mem_f736a5948e,2011,5,2
mem_f736a5948e,2012,6,1
mem_f736a5948e,2013,8,4
mem_f736a5948e,2014,2,2
mem_f736a5948e,2015,4,1
mem_f736a5948e,2016,3,1
mem_f736a5948e,2017,6,0
mem_f736a5948e,2018,6,0
mem_f736a5948e,2019,4,2
mem_f736a5948e,2020,6,4
mem_f736a5948e,2021,6,4
mem_f736a5948e,2022,4,4
mem_f736a5948e,2023,7,4
mem_f736a5948e,2024,2,0
mem_f736a5948e,2025,4,2
mem_f736a5948e,2026,4,2
mem_f7f8d26dcb,2007,3,3
mem_f7f8d26dcb,2008,3,2
mem_f7f8d26dcb,2009,3,3
mem_f7f8d26dcb,2010,2,2
mem_f7f8d26dcb,2011,4,4
mem_f7f8d26dcb,2012,1,0
mem_f7f8d26dcb,2013,4,3
mem_f7f8d26dcb,2014,3,2
mem_f7f8d26dcb,2015,2,2
mem_f7f8d26dcb,2016,3,0
mem_f7f8d26dcb,2017,1,0
mem_f7f8d26dcb,2018,1,1
mem_f7f8d26dcb,2020,1,1
mem_f7f8d26dcb,2021,2,2
mem_f7f8d26dcb,2022,6,2
mem_f7f8d26dcb,2023,6,5
mem_f7f8d26dcb,2024,4,4
mem_f7f8d26dcb,2025,4,3
mem_f7f8d26dcb,2026,3,2
mem_f80aadfb52,1996,8,5
mem_f80aadfb52,1997,3,2
mem_f80aadfb52,1998,2,2
mem_f80aadfb52,1999,5,4
mem_f80aadfb52,2000,8,2
mem_f80aadfb52,2001,7,6
mem_f80aadfb52,2002,7,5
mem_f80aadfb52,2003,6,3
mem_f80aadfb52,2004,10,5
mem_f80aadfb52,2005,8,6
mem_f80aadfb52,2006,6,6
mem_f80aadfb52,2007,9,6
mem_f80aadfb52,2008,5,4
mem_f80aadfb52,2009,10,4
mem_f80aadfb52,2010,8,2
mem_f80aadfb52,2011,8,4
mem_f80aadfb52,2012,8,2
mem_f80aadfb52,2013,7,2
mem_f80aadfb52,2014,6,2
mem_f80aadfb52,2015,4,1
mem_f80aadfb52,2016,2,1
mem_f80aadfb52,2017,5,1
mem_f80aadfb52,2018,3,1
mem_f80aadfb52,2019,5,2
mem_f80aadfb52,2020,3,1
mem_f80aadfb52,2021,2,2
mem_f80aadfb52,2022,2,2
mem_f80aadfb52,2023,2,2
mem_f80aadfb52,2026,1,0
mem_f84b6f39c0,1994,1,1
mem_f84b6f39c0,2007,2,0
mem_f84b6f39c0,2010,1,1
mem_f84b6f39c0,2012,5,2
mem_f84b6f39c0,2013,1,1
mem_f84b6f39c0,2014,2,2
mem_f84b6f39c0,2015,2,2
mem_f84b6f39c0,2016,2,2
mem_f84b6f39c0,2017,1,1
mem_f84b6f39c0,2018,1,1
mem_f84b6f39c0,2020,1,1
mem_f84b6f39c0,2022,1,0
mem_f84b6f39c0,2023,1,1
mem_f84e71bbc5,1990,4,4
mem_f84e71bbc5,1991,5,2
mem_f84e71bbc5,1992,4,2
mem_f84e71bbc5,1993,4,2
mem_f84e71bbc5,1994,2,1
mem_f84e71bbc5,1995,5,3
mem_f84e71bbc5,1996,7,5
mem_f84e71bbc5,1997,5,3
mem_f84e71bbc5,1998,2,2
mem_f84e71bbc5,1999,1,0
mem_f84e71bbc5,2000,6,4
mem_f84e71bbc5,2001,3,3
mem_f84e71bbc5,2002,2,1
mem_f84e71bbc5,2003,4,1
mem_f84e71bbc5,2004,11,2
mem_f84e71bbc5,2005,6,5
mem_f84e71bbc5,2006,5,1
mem_f84e71bbc5,2007,8,1
mem_f84e71bbc5,2008,2,2
mem_f84e71bbc5,2009,14,8
mem_f84e71bbc5,2010,4,0
mem_f84e71bbc5,2011,3,1
mem_f84e71bbc5,2012,8,4
mem_f84e71bbc5,2013,7,4
mem_f84e71bbc5,2014,9,6
mem_f84e71bbc5,2015,9,7
mem_f84e71bbc5,2016,5,4
mem_f84e71bbc5,2017,6,3
mem_f84e71bbc5,2018,11,5
mem_f84e71bbc5,2019,5,4
mem_f84e71bbc5,2020,6,4
mem_f84e71bbc5,2021,12,9
mem_f84e71bbc5,2022,6,4
mem_f84e71bbc5,2023,4,3
mem_f84e71bbc5,2024,4,4
mem_f84e71bbc5,2025,3,2
mem_f84e71bbc5,2026,6,6
mem_f8e008892b,2003,1,1
mem_f8e008892b,2004,3,3
mem_f8e008892b,2005,6,6
mem_f8e008892b,2006,7,7
mem_f8e008892b,2007,3,3
mem_f8e008892b,2008,6,5
mem_f8e008892b,2009,12,7
mem_f8e008892b,2010,12,10
mem_f8e008892b,2011,3,2
mem_f8e008892b,2012,9,8
mem_f8e008892b,2013,9,8
mem_f8e008892b,2014,5,3
mem_f8e008892b,2015,14,7
mem_f8e008892b,2016,12,8
mem_f8e008892b,2017,9,5
mem_f8e008892b,2018,10,7
mem_f8e008892b,2019,10,6
mem_f8e008892b,2020,19,15
mem_f8e008892b,2021,13,8
mem_f8e008892b,2022,8,7
mem_f8e008892b,2023,12,9
mem_f8e008892b,2024,10,6
mem_f8e008892b,2025,12,8
mem_f8e008892b,2026,9,7
mem_fb9b9dd954,1996,1,0
mem_fb9b9dd954,1997,1,0
mem_fb9b9dd954,1998,2,2
mem_fb9b9dd954,1999,1,1
mem_fb9b9dd954,2000,1,0
mem_fb9b9dd954,2001,2,1
mem_fb9b9dd954,2002,2,0
mem_fb9b9dd954,2003,1,0
mem_fb9b9dd954,2004,1,1
mem_fb9b9dd954,2005,1,0
mem_fb9b9dd954,2006,2,1
mem_fb9b9dd954,2007,1,1
mem_fb9b9dd954,2008,2,2
mem_fb9b9dd954,2009,2,1
mem_fb9b9dd954,2010,2,1
mem_fb9b9dd954,2011,2,2
mem_fb9b9dd954,2012,4,4
mem_fb9b9dd954,2013,5,1
mem_fb9b9dd954,2014,4,3
mem_fb9b9dd954,2015,6,5
mem_fb9b9dd954,2016,2,2
mem_fb9b9dd954,2017,6,3
mem_fb9b9dd954,2018,3,2
mem_fb9b9dd954,2019,8,6
mem_fb9b9dd954,2020,6,4
mem_fb9b9dd954,2021,6,4
mem_fb9b9dd954,2022,7,4
mem_fb9b9dd954,2023,5,2
mem_fb9b9dd954,2024,7,4
mem_fb9b9dd954,2025,3,2
mem_fb9b9dd954,2026,2,1
mem_fb9f77988d,1988,2,0
mem_fb9f77988d,1989,1,1
mem_fb9f77988d,1990,3,3
mem_fb9f77988d,1991,8,7
mem_fb9f77988d,1992,12,4
mem_fb9f77988d,1993,12,9
mem_fb9f77988d,1994,11,8
mem_fb9f77988d,1995,10,7
mem_fb9f77988d,1996,15,8
mem_fb9f77988d,1997,21,6
mem_fb9f77988d,1998,18,8
mem_fb9f77988d,1999,16,9
mem_fb9f77988d,2000,16,9
mem_fb9f77988d,2001,10,6
mem_fb9f77988d,2002,10,4
mem_fb9f77988d,2003,14,6
mem_fb9f77988d,2004,13,6
mem_fb9f77988d,2005,11,5
mem_fb9f77988d,2006,13,3
mem_fb9f77988d,2007,8,3
mem_fb9f77988d,2008,20,5
mem_fb9f77988d,2009,11,2
mem_fb9f77988d,2010,12,3
mem_fb9f77988d,2011,8,3
mem_fb9f77988d,2012,18,7
mem_fb9f77988d,2013,21,9
mem_fb9f77988d,2014,14,2
mem_fb9f77988d,2015,14,6
mem_fb9f77988d,2016,17,8
mem_fb9f77988d,2017,16,7
mem_fb9f77988d,2018,20,11
mem_fb9f77988d,2019,18,10
mem_fb9f77988d,2020,9,4
mem_fb9f77988d,2021,15,6
mem_fb9f77988d,2022,14,6
mem_fb9f77988d,2023,9,5
mem_fb9f77988d,2024,3,0
mem_fb9f77988d,2025,17,9
mem_fb9f77988d,2026,6,3
mem_fc7a9521ff,2015,1,0
mem_fc7a9521ff,2020,1,1
mem_fc7a9521ff,2022,1,0
mem_fc7a9521ff,2023,2,2
mem_fc7a9521ff,2024,1,1
mem_fc7a9521ff,2025,1,1
mem_fc88669608,2004,1,0
mem_fc88669608,2011,2,2
mem_fc88669608,2012,1,1
mem_fc88669608,2013,1,1
mem_fc88669608,2014,2,2
mem_fc88669608,2015,2,2
mem_fc88669608,2016,4,4
mem_fc88669608,2017,1,1
mem_fc88669608,2018,3,2
mem_fc88669608,2020,1,0
mem_fc88669608,2022,1,1
mem_fc88669608,2023,3,3
mem_fc88669608,2024,2,1
mem_fc88669608,2025,2,2
mem_fc88669608,2026,2,2
mem_fe45b26c09,2013,2,0
mem_fe45b26c09,2014,1,1
mem_fe45b26c09,2015,1,1
mem_fe45b26c09,2017,2,1
mem_fe45b26c09,2018,4,2
mem_fe45b26c09,2019,2,0
mem_fe45b26c09,2020,3,1
mem_fe45b26c09,2021,6,4
mem_fe45b26c09,2022,6,5
mem_fe45b26c09,2023,8,5
mem_fe45b26c09,2024,9,6
mem_fe45b26c09,2025,6,3
mem_fe45b26c09,2026,3,3
mem_fe67f51d1b,1998,2,2
mem_fe67f51d1b,2000,1,1
mem_fe67f51d1b,2001,1,1
mem_fe67f51d1b,2002,1,1
mem_fe67f51d1b,2003,2,1
mem_fe67f51d1b,2004,1,1
mem_fe67f51d1b,2006,2,1
mem_fe67f51d1b,2009,1,0
mem_fe67f51d1b,2010,1,1
mem_fe67f51d1b,2011,1,1
mem_fe67f51d1b,2013,3,0
mem_fe67f51d1b,2015,1,0
mem_fe67f51d1b,2017,2,2
mem_fe67f51d1b,2019,5,3
mem_fe67f51d1b,2020,8,7
mem_fe67f51d1b,2021,7,6
mem_fe67f51d1b,2022,1,1
mem_fe67f51d1b,2023,2,2
mem_fe67f51d1b,2024,3,2
mem_fe67f51d1b,2025,2,2
mem_fe67f51d1b,2026,1,1
mem_feaca2a8a0,2006,1,0
mem_feaca2a8a0,2010,2,2
mem_feaca2a8a0,2012,1,0
mem_feaca2a8a0,2015,1,0
mem_feaca2a8a0,2018,1,0
mem_feaca2a8a0,2019,3,2
mem_feaca2a8a0,2021,1,1
mem_feaca2a8a0,2022,1,1
mem_feaca2a8a0,2023,1,1
mem_feaca2a8a0,2024,1,0
mem_feaca2a8a0,2026,2,1
mem_ff28df9a18,2000,1,1
mem_ff28df9a18,2001,1,1
mem_ff28df9a18,2002,1,1
mem_ff28df9a18,2005,2,0
mem_ff28df9a18,2007,4,0
mem_ff28df9a18,2008,1,0
mem_ff28df9a18,2010,2,1
mem_ff28df9a18,2011,1,1
mem_ff28df9a18,2012,2,0
mem_ff28df9a18,2013,5,4
mem_ff28df9a18,2014,1,0
mem_ff28df9a18,2017,3,3
mem_ff28df9a18,2018,4,3
mem_ff28df9a18,2019,1,0
mem_ff28df9a18,2020,1,1
mem_ff28df9a18,2021,4,4
mem_ff28df9a18,2022,1,1
mem_ff28df9a18,2024,1,1
mem_ff28df9a18,2025,1,1
mem_ff28df9a18,2026,1,1
mem_ffc70c151e,2004,1,0
mem_ffc70c151e,2005,1,1
mem_ffc70c151e,2006,2,2
mem_ffc70c151e,2007,2,2
mem_ffc70c151e,2008,1,1
mem_ffc70c151e,2009,1,0
mem_ffc70c151e,2010,3,3
mem_ffc70c151e,2011,3,3
mem_ffc70c151e,2012,2,2
mem_ffc70c151e,2013,3,2
mem_ffc70c151e,2014,2,2
mem_ffc70c151e,2015,1,1
mem_ffc70c151e,2016,3,3
mem_ffc70c151e,2017,4,4
mem_ffc70c151e,2018,3,3
mem_ffc70c151e,2019,7,3
mem_ffc70c151e,2020,5,5
mem_ffc70c151e,2021,2,2
mem_ffc70c151e,2022,3,2
mem_ffc70c151e,2023,1,0
mem_ffc70c151e,2024,2,2
mem_ffc70c151e,2025,1,1
mem_ffc70c151e,2026,1,1
